match_id,url,datetime,team1_id,team2_id,team1,team2,t1_odds,t2_odds,t1_prob,t2_prob,t1_n_prob,t2_n_prob,t1_score,t2_score,winner_id,event_id,event_name
2363891,fnatic-vs-into-the-breach-blasttv-paris-major-2023,2023/05/16 15:45,4991,11164,fnatic,into-the-breach,1.45,2.64,0.689655172,0.378787879,0.645477,0.354523,1,2,11164,6793,blasttv-paris-major-2023
2363890,faze-vs-natus-vincere-blasttv-paris-major-2023,2023/05/16 11:30,6667,4608,faze,natus-vincere,1.81,1.94,0.552486188,0.515463918,0.517333,0.482667,2,1,6667,6793,blasttv-paris-major-2023
2363889,apeks-vs-gamerlegion-blasttv-paris-major-2023,2023/05/15 20:00,9806,9928,apeks,gamerlegion,1.66,2.16,0.602409639,0.462962963,0.565445,0.434555,0,2,9928,6793,blasttv-paris-major-2023
2363888,liquid-vs-into-the-breach-blasttv-paris-major-2023,2023/05/15 16:25,5973,11164,liquid,into-the-breach,1.31,3.29,0.763358779,0.303951368,0.715217,0.284783,2,0,5973,6793,blasttv-paris-major-2023
2363886,fnatic-vs-g2-blasttv-paris-major-2023,2023/05/15 15:45,4991,5995,fnatic,g2,4.1,1.22,0.243902439,0.819672131,0.229323,0.770677,2,1,4991,6793,blasttv-paris-major-2023
2363887,monte-vs-natus-vincere-blasttv-paris-major-2023,2023/05/15 14:00,11811,4608,monte,natus-vincere,2.96,1.38,0.337837838,0.724637681,0.317972,0.682028,2,0,11811,6793,blasttv-paris-major-2023
2363884,ence-vs-ninjas-in-pyjamas-blasttv-paris-major-2023,2023/05/15 11:30,4869,4411,ence,ninjas-in-pyjamas,1.55,2.37,0.64516129,0.421940928,0.604592,0.395408,0,2,4411,6793,blasttv-paris-major-2023
2363885,faze-vs-bad-news-eagles-blasttv-paris-major-2023,2023/05/15 11:30,6667,11518,faze,bad-news-eagles,1.24,3.87,0.806451613,0.258397933,0.757339,0.242661,2,1,6667,6793,blasttv-paris-major-2023
2363882,furia-vs-g2-blasttv-paris-major-2023,2023/05/14 17:55,8297,5995,furia,g2,3.31,1.33,0.302114804,0.751879699,0.286638,0.713362,0,2,5995,6793,blasttv-paris-major-2023
2363883,9ine-vs-faze-blasttv-paris-major-2023,2023/05/14 17:00,10278,6667,9ine,faze,2.99,1.37,0.334448161,0.729927007,0.31422,0.68578,0,2,6667,6793,blasttv-paris-major-2023
2363881,monte-vs-vitality-blasttv-paris-major-2023,2023/05/14 14:00,11811,9565,monte,vitality,3.21,1.33,0.31152648,0.751879699,0.292952,0.707048,0,2,9565,6793,blasttv-paris-major-2023
2363880,heroic-vs-liquid-blasttv-paris-major-2023,2023/05/14 13:55,7175,5973,heroic,liquid,1.39,2.87,0.71942446,0.348432056,0.673709,0.326291,2,1,7175,6793,blasttv-paris-major-2023
2363879,apeks-vs-bad-news-eagles-blasttv-paris-major-2023,2023/05/14 12:55,9806,11518,apeks,bad-news-eagles,1.74,2.03,0.574712644,0.492610837,0.538462,0.461538,16,6,11518,6793,blasttv-paris-major-2023
2363878,ence-vs-into-the-breach-blasttv-paris-major-2023,2023/05/14 12:45,4869,11164,ence,into-the-breach,1.3,3.36,0.769230769,0.297619048,0.72103,0.27897,7,16,4869,6793,blasttv-paris-major-2023
2363876,natus-vincere-vs-ninjas-in-pyjamas-blasttv-paris-major-2023,2023/05/14 11:30,4608,4411,natus-vincere,ninjas-in-pyjamas,1.51,2.49,0.662251656,0.401606426,0.6225,0.3775,16,9,4411,6793,blasttv-paris-major-2023
2363877,fnatic-vs-gamerlegion-blasttv-paris-major-2023,2023/05/14 11:30,4991,9928,fnatic,gamerlegion,1.68,2.13,0.595238095,0.469483568,0.559055,0.440945,11,16,9928,6793,blasttv-paris-major-2023
2363875,faze-vs-into-the-breach-blasttv-paris-major-2023,2023/05/13 21:40,6667,11164,faze,into-the-breach,1.25,3.79,0.8,0.263852243,0.751984,0.248016,12,16,11164,6793,blasttv-paris-major-2023
2363874,bad-news-eagles-vs-g2-blasttv-paris-major-2023,2023/05/13 21:15,11518,5995,bad-news-eagles,g2,4.44,1.19,0.225225225,0.840336134,0.211368,0.788632,16,13,11518,6793,blasttv-paris-major-2023
2363873,9ine-vs-gamerlegion-blasttv-paris-major-2023,2023/05/13 20:20,10278,9928,9ine,gamerlegion,1.62,2.23,0.617283951,0.448430493,0.579221,0.420779,13,16,9928,6793,blasttv-paris-major-2023
2363872,furia-vs-ninjas-in-pyjamas-blasttv-paris-major-2023,2023/05/13 20:05,8297,4411,furia,ninjas-in-pyjamas,1.79,1.97,0.558659218,0.507614213,0.523936,0.476064,8,16,8297,6793,blasttv-paris-major-2023
2363871,heroic-vs-apeks-blasttv-paris-major-2023,2023/05/13 19:10,7175,9806,heroic,apeks,1.34,3.13,0.746268657,0.319488818,0.700224,0.299776,16,10,7175,6793,blasttv-paris-major-2023
2363870,vitality-vs-ence-blasttv-paris-major-2023,2023/05/13 18:40,9565,4869,vitality,ence,1.54,2.39,0.649350649,0.418410042,0.608142,0.391858,16,13,9565,6793,blasttv-paris-major-2023
2363868,liquid-vs-natus-vincere-blasttv-paris-major-2023,2023/05/13 17:20,5973,4608,liquid,natus-vincere,2.56,1.46,0.390625,0.684931507,0.363184,0.636816,16,8,4608,6793,blasttv-paris-major-2023
2363869,fnatic-vs-monte-blasttv-paris-major-2023,2023/05/13 17:20,4991,11811,fnatic,monte,2,1.76,0.5,0.568181818,0.468085,0.531915,17,19,11811,6793,blasttv-paris-major-2023
2363867,bad-news-eagles-vs-ence-blasttv-paris-major-2023,2023/05/13 15:25,11518,4869,bad-news-eagles,ence,2.78,1.42,0.35971223,0.704225352,0.338095,0.661905,9,16,11518,6793,blasttv-paris-major-2023
2363866,vitality-vs-g2-blasttv-paris-major-2023,2023/05/13 15:05,9565,5995,vitality,g2,1.96,1.79,0.510204082,0.558659218,0.477333,0.522667,16,13,9565,6793,blasttv-paris-major-2023
2363865,into-the-breach-vs-apeks-blasttv-paris-major-2023,2023/05/13 14:10,11164,9806,into-the-breach,apeks,2.45,1.52,0.408163265,0.657894737,0.382872,0.617128,10,16,9806,6793,blasttv-paris-major-2023
2363864,heroic-vs-faze-blasttv-paris-major-2023,2023/05/13 13:50,7175,6667,heroic,faze,1.78,1.97,0.561797753,0.507614213,0.525333,0.474667,16,7,6667,6793,blasttv-paris-major-2023
2363863,fnatic-vs-ninjas-in-pyjamas-blasttv-paris-major-2023,2023/05/13 12:55,4991,4411,fnatic,ninjas-in-pyjamas,2.13,1.67,0.469483568,0.598802395,0.439474,0.560526,16,11,4991,6793,blasttv-paris-major-2023
2363862,furia-vs-monte-blasttv-paris-major-2023,2023/05/13 12:45,8297,11811,furia,monte,1.66,2.15,0.602409639,0.465116279,0.564304,0.435696,7,16,8297,6793,blasttv-paris-major-2023
2363860,natus-vincere-vs-gamerlegion-blasttv-paris-major-2023,2023/05/13 11:30,4608,9928,natus-vincere,gamerlegion,1.32,3.29,0.757575758,0.303951368,0.713666,0.286334,16,10,4608,6793,blasttv-paris-major-2023
2363861,9ine-vs-liquid-blasttv-paris-major-2023,2023/05/13 11:30,10278,5973,9ine,liquid,1.83,1.92,0.546448087,0.520833333,0.512,0.488,9,16,10278,6793,blasttv-paris-major-2023
2363859,grayhound-vs-liquid-blasttv-paris-major-2023-challengers-stage,2023/05/11 17:50,8008,5973,grayhound,liquid,4.78,1.17,0.209205021,0.854700855,0.196639,0.803361,0,2,5973,6794,blasttv-paris-major-2023-challengers-stage
2363858,monte-vs-pain-blasttv-paris-major-2023-challengers-stage,2023/05/11 14:25,11811,4773,monte,pain,1.59,2.33,0.628930818,0.429184549,0.594388,0.405612,2,1,11811,6794,blasttv-paris-major-2023-challengers-stage
2363857,forze-vs-gamerlegion-blasttv-paris-major-2023-challengers-stage,2023/05/11 11:30,8135,9928,forze,gamerlegion,1.65,2.18,0.606060606,0.458715596,0.569191,0.430809,0,2,9928,6794,blasttv-paris-major-2023-challengers-stage
2363855,grayhound-vs-ninjas-in-pyjamas-blasttv-paris-major-2023-challengers-stage,2023/05/10 18:10,8008,4411,grayhound,ninjas-in-pyjamas,4.47,1.17,0.223713647,0.854700855,0.207447,0.792553,0,2,4411,6794,blasttv-paris-major-2023-challengers-stage
2363856,apeks-vs-pain-blasttv-paris-major-2023-challengers-stage,2023/05/10 16:35,9806,4773,apeks,pain,1.68,2.12,0.595238095,0.471698113,0.557895,0.442105,2,1,9806,6794,blasttv-paris-major-2023-challengers-stage
2363854,faze-vs-forze-blasttv-paris-major-2023-challengers-stage,2023/05/10 15:20,6667,8135,faze,forze,1.39,3.04,0.71942446,0.328947368,0.68623,0.31377,2,0,6667,6794,blasttv-paris-major-2023-challengers-stage
2363853,complexity-vs-liquid-blasttv-paris-major-2023-challengers-stage,2023/05/10 14:15,5005,5973,complexity,liquid,2.74,1.42,0.364963504,0.704225352,0.341346,0.658654,0,2,5973,6794,blasttv-paris-major-2023-challengers-stage
2363851,gamerlegion-vs-og-blasttv-paris-major-2023-challengers-stage,2023/05/10 11:30,9928,10503,gamerlegion,og,2.57,1.49,0.389105058,0.67114094,0.366995,0.633005,2,1,9928,6794,blasttv-paris-major-2023-challengers-stage
2363852,themongolz-vs-monte-blasttv-paris-major-2023-challengers-stage,2023/05/10 11:30,6248,11811,themongolz,monte,4.55,1.18,0.21978022,0.847457627,0.205934,0.794066,0,2,11811,6794,blasttv-paris-major-2023-challengers-stage
2363849,fluxo-vs-liquid-blasttv-paris-major-2023-challengers-stage,2023/05/09 18:15,11837,5973,fluxo,liquid,5.85,1.12,0.170940171,0.892857143,0.160689,0.839311,1,2,5973,6794,blasttv-paris-major-2023-challengers-stage
2363850,gamerlegion-vs-mouz-blasttv-paris-major-2023-challengers-stage,2023/05/09 16:20,9928,4494,gamerlegion,mouz,2.75,1.43,0.363636364,0.699300699,0.342105,0.657895,2,0,9928,6794,blasttv-paris-major-2023-challengers-stage
2363847,ence-vs-faze-blasttv-paris-major-2023-challengers-stage,2023/05/09 14:05,4869,6667,ence,faze,2.47,1.52,0.4048583,0.657894737,0.380952,0.619048,2,1,4869,6794,blasttv-paris-major-2023-challengers-stage
2363848,apeks-vs-g2-blasttv-paris-major-2023-challengers-stage,2023/05/09 13:55,9806,5995,apeks,g2,3.83,1.24,0.261096606,0.806451613,0.244576,0.755424,0,2,5995,6794,blasttv-paris-major-2023-challengers-stage
2363845,forze-vs-monte-blasttv-paris-major-2023-challengers-stage,2023/05/09 12:40,8135,11811,forze,monte,2.35,1.56,0.425531915,0.641025641,0.398977,0.601023,16,6,11811,6794,blasttv-paris-major-2023-challengers-stage
2363846,ninjas-in-pyjamas-vs-og-blasttv-paris-major-2023-challengers-stage,2023/05/09 12:25,4411,10503,ninjas-in-pyjamas,og,1.75,2.01,0.571428571,0.497512438,0.534574,0.465426,19,17,4411,6794,blasttv-paris-major-2023-challengers-stage
2363843,complexity-vs-pain-blasttv-paris-major-2023-challengers-stage,2023/05/09 11:30,5005,4773,complexity,pain,2.14,1.68,0.46728972,0.595238095,0.439791,0.560209,4,16,5005,6794,blasttv-paris-major-2023-challengers-stage
2363844,grayhound-vs-themongolz-blasttv-paris-major-2023-challengers-stage,2023/05/09 11:30,8008,6248,grayhound,themongolz,1.91,1.85,0.523560209,0.540540541,0.492021,0.507979,16,10,8008,6794,blasttv-paris-major-2023-challengers-stage
2363842,mouz-vs-og-blasttv-paris-major-2023-challengers-stage,2023/05/08 21:40,4494,10503,mouz,og,1.73,2.05,0.578034682,0.487804878,0.542328,0.457672,11,16,10503,6794,blasttv-paris-major-2023-challengers-stage
2363841,forze-vs-liquid-blasttv-paris-major-2023-challengers-stage,2023/05/08 21:20,8135,5973,forze,liquid,2.27,1.59,0.440528634,0.628930818,0.411917,0.588083,16,14,8135,6794,blasttv-paris-major-2023-challengers-stage
2363840,gamerlegion-vs-themongolz-blasttv-paris-major-2023-challengers-stage,2023/05/08 20:20,9928,6248,gamerlegion,themongolz,1.42,2.75,0.704225352,0.363636364,0.659472,0.340528,11,16,6248,6794,blasttv-paris-major-2023-challengers-stage
2363839,fluxo-vs-monte-blasttv-paris-major-2023-challengers-stage,2023/05/08 20:00,11837,11811,fluxo,monte,4.97,1.17,0.201207243,0.854700855,0.190554,0.809446,8,16,11837,6794,blasttv-paris-major-2023-challengers-stage
2363837,apeks-vs-grayhound-blasttv-paris-major-2023-challengers-stage,2023/05/08 19:15,9806,8008,apeks,grayhound,1.38,2.94,0.724637681,0.340136054,0.680556,0.319444,16,0,9806,6794,blasttv-paris-major-2023-challengers-stage
2363838,ence-vs-ninjas-in-pyjamas-blasttv-paris-major-2023-challengers-stage,2023/05/08 19:10,4869,4411,ence,ninjas-in-pyjamas,1.75,2.07,0.571428571,0.483091787,0.541885,0.458115,16,9,4411,6794,blasttv-paris-major-2023-challengers-stage
2363835,faze-vs-pain-blasttv-paris-major-2023-challengers-stage,2023/05/08 17:55,6667,4773,faze,pain,1.34,3.16,0.746268657,0.316455696,0.702222,0.297778,16,12,6667,6794,blasttv-paris-major-2023-challengers-stage
2363836,complexity-vs-g2-blasttv-paris-major-2023-challengers-stage,2023/05/08 17:55,5005,5995,complexity,g2,4.03,1.22,0.248138958,0.819672131,0.232381,0.767619,9,16,5005,6794,blasttv-paris-major-2023-challengers-stage
2363743,ninjas-in-pyjamas-vs-mouz-blasttv-paris-major-2023-challengers-stage,2023/05/08 16:00,4411,4494,ninjas-in-pyjamas,mouz,1.9,1.85,0.526315789,0.540540541,0.493333,0.506667,16,9,4494,6794,blasttv-paris-major-2023-challengers-stage
2363744,og-vs-ence-blasttv-paris-major-2023-challengers-stage,2023/05/08 16:00,10503,4869,og,ence,1.93,1.82,0.518134715,0.549450549,0.485333,0.514667,6,16,10503,6794,blasttv-paris-major-2023-challengers-stage
2363742,apeks-vs-liquid-blasttv-paris-major-2023-challengers-stage,2023/05/08 14:40,9806,5973,apeks,liquid,2.27,1.6,0.440528634,0.625,0.413437,0.586563,16,12,9806,6794,blasttv-paris-major-2023-challengers-stage
2363741,forze-vs-grayhound-blasttv-paris-major-2023-challengers-stage,2023/05/08 14:25,8135,8008,forze,grayhound,1.35,3.07,0.740740741,0.325732899,0.69457,0.30543,14,16,8008,6794,blasttv-paris-major-2023-challengers-stage
2363740,gamerlegion-vs-complexity-blasttv-paris-major-2023-challengers-stage,2023/05/08 13:25,9928,5005,gamerlegion,complexity,1.75,2.06,0.571428571,0.485436893,0.540682,0.459318,11,16,5005,6794,blasttv-paris-major-2023-challengers-stage
2363739,g2-vs-themongolz-blasttv-paris-major-2023-challengers-stage,2023/05/08 13:10,5995,6248,g2,themongolz,1.1,6.44,0.909090909,0.155279503,0.854111,0.145889,16,11,5995,6794,blasttv-paris-major-2023-challengers-stage
2363737,monte-vs-faze-blasttv-paris-major-2023-challengers-stage,2023/05/08 11:45,11811,6667,monte,faze,2.68,1.44,0.373134328,0.694444444,0.349515,0.650485,14,16,6667,6794,blasttv-paris-major-2023-challengers-stage
2363738,pain-vs-fluxo-blasttv-paris-major-2023-challengers-stage,2023/05/08 11:45,4773,11837,pain,fluxo,1.43,2.8,0.699300699,0.357142857,0.661939,0.338061,16,2,11837,6794,blasttv-paris-major-2023-challengers-stage
